11 , 9 , 
11 , 10 , 
11 , 11 , 
11 , 12 , 
11 , 13 , 
11 , 14 , 
11 , 15 , 
11 , 16 , 
11 , 19 , 
11 , 20 , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 
11 , 21 , 
11 , 22 , 
11 , 23 , 
11 , 24 , 
11 , 25 , 
11 , 26 , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , 
11 , 27 , 
11 , 28 , 
11 , 29 , 
11 , 30 , 
11 , 31 , 
11 , 32 , 
11 , 33 , 
11 , 34 , 
11 , 35 , 
11 , 36 , 
12 , 1 , K2: Hebbala => Mysore Road Satellite Bus Station , 
12 , 2 , K2: Hebbala => Mysore Road Satellite Bus Station , 
12 , 3 , K2: Hebbala => Mysore Road Satellite Bus Station , K2: Hebbala => Mysore Road Satellite Bus Station , K2: Hebbala => Mysore Road Satellite Bus Station , 
12 , 4 , K2: Hebbala => Mysore Road Satellite Bus Station , K2: Hebbala => Mysore Road Satellite Bus Station , 
12 , 5 , 
12 , 6 , 
12 , 7 , 
12 , 8 , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 
12 , 9 , 
12 , 10 , 
12 , 11 , 
12 , 12 , 
12 , 13 , 
12 , 14 , 
12 , 15 , 
12 , 16 , 
12 , 19 , 
12 , 20 , 
12 , 21 , 
12 , 22 , 
12 , 23 , 
12 , 24 , 
12 , 25 , 250P: Kempegowda Bus Station => Chikka Banavara , K1: Central Silk Board => Peenya Satellite Bus Station , 
12 , 26 , 
12 , 27 , 
12 , 28 , 
12 , 29 , 
12 , 30 , 
12 , 31 , 
12 , 32 , 
12 , 33 , 
12 , 34 , 
12 , 35 , 
12 , 36 , 
13 , 1 , 
13 , 2 , 
13 , 3 , 
13 , 4 , 
13 , 5 , K2: Hebbala => Mysore Road Satellite Bus Station , K2: Hebbala => Mysore Road Satellite Bus Station , K2: Hebbala => Mysore Road Satellite Bus Station , 
13 , 6 , K2: Hebbala => Mysore Road Satellite Bus Station , K2: Hebbala => Mysore Road Satellite Bus Station , K2: Hebbala => Mysore Road Satellite Bus Station , 
13 , 7 , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , K2: Hebbala => Mysore Road Satellite Bus Station , K2: Hebbala => Mysore Road Satellite Bus Station , 
13 , 8 , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 
13 , 9 , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 
13 , 10 , 
13 , 11 , 
13 , 12 , 
13 , 13 , 
13 , 14 , 
13 , 15 , 
13 , 16 , 
13 , 19 , 
13 , 20 , 
13 , 21 , 
13 , 22 , 
13 , 23 , 
13 , 24 , 
13 , 25 , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , 
13 , 26 , 
13 , 27 , 
13 , 28 , 
13 , 29 , 
13 , 30 , 
13 , 31 , 
13 , 32 , 
13 , 33 , 
13 , 34 , 
13 , 35 , 
13 , 36 , 
14 , 1 , 
14 , 2 , 
14 , 3 , 
14 , 4 , 
